Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,e0_st6,e0_st7,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,Productividad_especifica_global
323,95.30553302740566,0.8326869245953765,0.8305804545678386,78.31216294343709,183.80934633456505,0.9,7,0.911987845655673,0.9932132272474454,78.31216294343709,4.4877143367787134e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.93746539642488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.89960892450625,151.89960892450625,151.89960892450625,151.89960892450625,151.89960892450625,151.89960892450625,151.89960892450625,0.0,4.4758678101078235,0.0,0.0,0.0,0.0,0.0,0.0,31.33107467075477
324,87.7667221900007,0.7946472347447274,0.6338483554153925,58.758523912717195,157.59231023133967,0.9,7,0.9242940053396212,0.9966304383942596,58.758523912717195,1.2890400172580331e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.35301576834091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.53869259925594,131.53869259925594,131.53869259925594,131.53869259925594,131.53869259925594,131.53869259925594,131.53869259925594,0.0,3.105769216500086,0.0,0.0,0.0,0.0,0.0,0.0,21.7403845155006
325,95.20547562541164,0.9420509143967736,1.657784728518923,41.7833072226303,158.14967039450653,0.9,7,1.0886439063656501,0.9921701167708534,41.7833072226303,1.2250471620415158e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.963351820153825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.17463664009037,156.17463664009037,156.17463664009037,156.17463664009037,156.17463664009037,156.17463664009037,156.17463664009037,0.0,6.80103836161337,0.0,0.0,0.0,0.0,0.0,0.0,47.60726853129359
326,98.36425913781324,0.7267558010575853,0.11693006471107585,71.13519261140769,177.2149283831505,0.9,7,0.9663111269114691,0.9446883264509103,71.13519261140769,9.032749304706927,4.499453637646488e-15,0.0,0.0,0.0,0.0,0.0,0.0,17.64922826627227,301.3397562973932,0.0,0.0,0.0,0.0,0.0,0.0,163.1440519809582,326.2881039619164,326.2881039619164,326.2881039619164,326.2881039619164,326.2881039619164,326.2881039619164,0.0,9.243693238005596,1.0228820421753284,0.0,0.0,0.0,0.0,0.0,6.648733274139635
327,76.95940822010691,0.8842346085442855,1.3444339567655867,85.03971007648298,187.1761386464804,0.9,7,0.9808042805700253,1.009785614090601,85.03971007648298,6.89314643372044e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.13372313522968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.623683977051,163.623683977051,163.623683977051,163.623683977051,163.623683977051,163.623683977051,163.623683977051,0.0,6.779877396463461,0.0,0.0,0.0,0.0,0.0,0.0,47.45914177524423
328,100.16376487352834,0.8538621825793775,1.8874696888348017,87.30452711743693,179.52959565394136,0.9,7,1.0927328290367526,0.9002690709676527,87.30452711743693,7.01749985417807e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.414699222754464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.11924962556444,196.11924962556444,196.11924962556444,196.11924962556444,196.11924962556444,196.11924962556444,196.11924962556444,0.0,10.650146779656659,0.0,0.0,0.0,0.0,0.0,0.0,74.55102745759662
329,83.80131989336651,0.8494530806074481,0.5535636916100762,50.912983557801006,187.95410876839088,0.9,7,0.9487760686083329,1.0291997927128487,50.912983557801006,1.3562057358154662e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.14491702406712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.94029992311673,155.94029992311673,155.94029992311673,155.94029992311673,155.94029992311673,155.94029992311673,155.94029992311673,0.0,3.238977436499971,0.0,0.0,0.0,0.0,0.0,0.0,22.672842055499796
330,105.97828007422459,1.0737983632864805,0.878311068047086,60.45448792421743,185.73415168885307,0.9,7,1.099699620341597,0.9702901812996965,60.45448792421743,7.740027615046894e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.421141590355575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.45528052318937,189.45528052318937,189.45528052318937,189.45528052318937,189.45528052318937,189.45528052318937,189.45528052318937,0.0,5.201794129741328,0.0,0.0,0.0,0.0,0.0,0.0,36.412558908189304
331,98.98274456172287,0.7811430789769161,2.292667108979962,79.43583676107741,176.99349693039755,0.9,7,0.9047124373446905,1.0896405915326781,79.43583676107741,2.3262887244160018e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.600549507297107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.25957010204866,132.25957010204866,132.25957010204866,132.25957010204866,132.25957010204866,132.25957010204866,132.25957010204866,0.0,8.477878938827422,0.0,0.0,0.0,0.0,0.0,0.0,59.34515257179196
332,113.41507887537745,1.0223984744242398,0.5958085689019116,67.03350530496229,182.6485731983747,0.9,7,0.9600875956477597,0.9892310219321525,67.03350530496229,3.8020246219481425e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.46280187131445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.5408585480993,159.5408585480993,159.5408585480993,159.5408585480993,159.5408585480993,159.5408585480993,159.5408585480993,0.0,3.670744905504968,0.0,0.0,0.0,0.0,0.0,0.0,25.695214338534775
333,108.17760180226853,1.1513502645489924,1.2172220812193106,66.28473151931308,166.79526305312964,0.9,7,1.0625755264687715,1.0408975536438532,66.28473151931308,2.0140385810371822e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.462058363043393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.2420817473028,153.2420817473028,153.2420817473028,153.2420817473028,153.2420817473028,153.2420817473028,153.2420817473028,0.0,5.580138230043446,0.0,0.0,0.0,0.0,0.0,0.0,39.060967610304125
334,89.12797891500796,1.0024708164754859,0.624896818579584,68.06471812911334,222.02398938178214,0.9,7,1.0221839095716012,0.9671931905361234,68.06471812911334,3.595123361651592e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.55363068314066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.18264327650863,211.18264327650863,211.18264327650863,211.18264327650863,211.18264327650863,211.18264327650863,211.18264327650863,0.0,5.082170674491524,0.0,0.0,0.0,0.0,0.0,0.0,35.57519472144066
335,108.19752595861115,1.283854769426068,2.2987572938364584,67.16554934394522,182.29218807641735,0.9,7,1.0390442146682417,1.0738819283308827,67.16554934394522,1.213057669687767e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.771145341845077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.74061622861234,158.74061622861234,158.74061622861234,158.74061622861234,158.74061622861234,158.74061622861234,158.74061622861234,0.0,9.46510288909991,0.0,0.0,0.0,0.0,0.0,0.0,66.25572022369936
336,108.35685404311008,0.8886883913378498,1.4552563250425972,57.865429443500545,183.76190705970598,0.9,7,0.9695941102303708,1.067666934562427,57.865429443500545,6.7307229700884164e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.21220030685566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.19385849814046,150.19385849814046,150.19385849814046,150.19385849814046,150.19385849814046,150.19385849814046,150.19385849814046,0.0,5.957189641131797,0.0,0.0,0.0,0.0,0.0,0.0,41.700327487922586
337,106.43190989723831,0.8372900721400681,1.729157941562735,54.40377461472684,201.20956652575072,0.9,7,1.0388610427133598,1.0180025501734993,54.40377461472684,1.4846156711427173e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.388632190337937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.79904794373806,184.79904794373806,184.79904794373806,184.79904794373806,184.79904794373806,184.79904794373806,184.79904794373806,0.0,7.901233660858555,0.0,0.0,0.0,0.0,0.0,0.0,55.30863562600989
338,94.81161144018314,0.9872827309862431,2.155323060895296,53.78734714743456,161.9677125526471,0.9,7,0.9242391410122185,0.9374793124941984,53.78734714743456,7.662739322008068e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99731600074069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.71219479050532,143.71219479050532,143.71219479050532,143.71219479050532,143.71219479050532,143.71219479050532,143.71219479050532,0.0,7.985201503634807,0.0,0.0,0.0,0.0,0.0,0.0,55.896410525443656
339,87.63800799464164,1.1064901965707423,1.9840601781058915,63.87042607219579,178.61532342986774,0.9,7,1.070792026251807,0.9560891522863374,63.87042607219579,2.1580560321038616e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.95501986390142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.03956772645074,180.03956772645074,180.03956772645074,180.03956772645074,180.03956772645074,180.03956772645074,180.03956772645074,0.0,10.0272552796458,0.0,0.0,0.0,0.0,0.0,0.0,70.1907869575206
340,102.70582137022507,0.8190460718905156,1.1113700810062803,47.84850499964404,182.22238011386585,0.9,7,0.9813044455695361,0.9017337642903466,47.84850499964404,1.845719880846911e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.934782483079267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.4718227179302,178.4718227179302,178.4718227179302,178.4718227179302,178.4718227179302,178.4718227179302,178.4718227179302,0.0,5.588634361686791,0.0,0.0,0.0,0.0,0.0,0.0,39.12044053180754
341,84.41961644837528,0.8125941967797248,1.029064479696413,46.192578462858876,178.4642450515462,0.9,7,1.087170998163902,1.0498657182633924,46.192578462858876,5.720149171412862e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.83065737656341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.32511496343787,166.32511496343787,166.32511496343787,166.32511496343787,166.32511496343787,166.32511496343787,166.32511496343787,0.0,4.3965695152439634,0.0,0.0,0.0,0.0,0.0,0.0,30.775986606707743
342,103.4092163182121,1.0044619107096011,1.9882317740800521,59.641363603793785,200.97804112738197,0.9,7,0.9738163245050774,1.0336525331165536,59.641363603793785,4.761926173602174e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.484826901953767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.4094189699488,170.4094189699488,170.4094189699488,170.4094189699488,170.4094189699488,170.4094189699488,170.4094189699488,0.0,9.746131312910347,0.0,0.0,0.0,0.0,0.0,0.0,68.22291919037242
343,111.75351402097155,0.8352450127413298,0.7942460206339104,70.96401760253015,210.82335151789118,0.9,7,1.0826809116040683,1.0617523716514978,70.96401760253015,1.556510071419241e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.598244211082196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.48106211281663,193.48106211281663,193.48106211281663,193.48106211281663,193.48106211281663,193.48106211281663,193.48106211281663,0.0,4.886102047389967,0.0,0.0,0.0,0.0,0.0,0.0,34.202714331729766
344,116.65728952020766,0.8341503365637766,1.8840155754761332,64.42394025571936,184.7287092906814,0.9,7,1.0064432300370032,0.9313940118361945,64.42394025571936,1.803355003787376e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.230518992076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.65228554915808,179.65228554915808,179.65228554915808,179.65228554915808,179.65228554915808,179.65228554915808,179.65228554915808,0.0,8.880260838563958,0.0,0.0,0.0,0.0,0.0,0.0,62.16182586994769
345,92.6747903995106,1.2782429791404102,2.491538770117689,64.73632388540528,181.25230309869312,0.9,7,0.918440449350469,1.0093040623319898,64.73632388540528,2.661345899867209e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.219197476973273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.44139405050066,148.44139405050066,148.44139405050066,148.44139405050066,148.44139405050066,148.44139405050066,148.44139405050066,0.0,10.439505766122759,0.0,0.0,0.0,0.0,0.0,0.0,73.07654036285932
346,94.7013627327124,1.1834123816126776,0.13042257330132992,44.410537339181275,209.22211270215035,0.9,7,0.9278580038965045,1.0437080871552138,44.410537339181275,2.7106980759930265e-12,1.5308965875637424e-16,0.0,0.0,0.0,0.0,0.0,0.0,233.2977407218518,75.0,0.0,0.0,0.0,0.0,0.0,0.0,167.39888559526077,334.79777119052153,334.79777119052153,334.79777119052153,334.79777119052153,334.79777119052153,334.79777119052153,0.0,0.7175332477601716,1.0859559671330132,0.0,0.0,0.0,0.0,0.0,7.058713786364585
347,101.48719116278278,1.143138407977329,2.489949490032817,63.404267030722885,180.30371905561805,0.9,7,1.0274237518769074,0.9062144940017628,63.404267030722885,1.0797770712986281e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.657458877453461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.9779569429512,183.9779569429512,183.9779569429512,183.9779569429512,183.9779569429512,183.9779569429512,183.9779569429512,0.0,13.47087760569229,0.0,0.0,0.0,0.0,0.0,0.0,94.29614323984605
348,89.10035451046573,0.8057336574813098,0.46264307652564296,72.73400041077632,191.83419085148228,0.9,7,0.9090362408845548,0.9941436498709677,72.73400041077632,1.8233861340463074e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.69178309478514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.8703526121762,157.8703526121762,157.8703526121762,157.8703526121762,157.8703526121762,157.8703526121762,157.8703526121762,0.0,2.332193737475033,0.0,0.0,0.0,0.0,0.0,0.0,16.32535616232523
349,98.49030626870693,1.0403215469774476,2.207351096220328,60.972888612311635,176.6333915440714,0.9,7,0.951749401009102,1.003183157832608,60.972888612311635,3.0317209990000167e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.963699763896015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.81956964581985,150.81956964581985,150.81956964581985,150.81956964581985,150.81956964581985,150.81956964581985,150.81956964581985,0.0,9.447657615493242,0.0,0.0,0.0,0.0,0.0,0.0,66.1336033084527
350,82.04002928922097,0.904020476534896,1.1518492947066623,67.61863918001052,161.62524011476907,0.9,7,0.9339400333558152,0.9215264225915981,67.61863918001052,2.9151661028141356e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.716919160529468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.42220146816527,147.42220146816527,147.42220146816527,147.42220146816527,147.42220146816527,147.42220146816527,147.42220146816527,0.0,5.133635702495294,0.0,0.0,0.0,0.0,0.0,0.0,35.935449917467054
351,105.05556089345905,0.7086551097439914,0.08159409631975606,57.90769367451612,179.65882065659565,0.9,7,0.9304852212959936,1.0516363120832732,57.90769367451612,11.438333443050524,5.102853614715987e-12,1.4595753869348924e-15,0.0,0.0,0.0,0.0,0.0,19.87741797853428,348.532464729066,100.0,0.0,0.0,0.0,0.0,0.0,143.06551420684792,286.13102841369584,429.19654262054377,429.19654262054377,429.19654262054377,429.19654262054377,429.19654262054377,0.0,7.197389236436296,0.776664910047466,0.9162841316233821,0.0,0.0,0.0,0.0,5.497704789740292
352,93.63531667553829,1.2309434384245292,0.524029642575805,57.60293997097991,211.09148863017748,0.9,7,0.9332551602006198,0.9531432733926936,57.60293997097991,1.2350353208118885e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.06052443764026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.01820301746085,186.01820301746085,186.01820301746085,186.01820301746085,186.01820301746085,186.01820301746085,186.01820301746085,0.0,3.0971791332025433,0.0,0.0,0.0,0.0,0.0,0.0,21.680253932417802
353,91.34774415830442,1.153251453811333,0.6042015831346894,70.57832325321031,171.54084870493276,0.9,7,0.9649873062987206,1.0612128079766567,70.57832325321031,4.161821678168632e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6056478308007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.38773961353243,140.38773961353243,140.38773961353243,140.38773961353243,140.38773961353243,140.38773961353243,140.38773961353243,0.0,3.012247359444559,0.0,0.0,0.0,0.0,0.0,0.0,21.08573151611191
354,113.46059342452376,1.0627608355349694,0.8190345000881614,74.54480821278342,198.34402778208732,0.9,7,1.047157621127418,1.0640046884730179,74.54480821278342,3.609746614011815e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.24417655498481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.68316783986546,175.68316783986546,175.68316783986546,175.68316783986546,175.68316783986546,175.68316783986546,175.68316783986546,0.0,4.365430799654531,0.0,0.0,0.0,0.0,0.0,0.0,30.55801559758172
355,97.210893153981,1.0603763483175987,2.3562298825503527,81.35397170475804,174.28256548268664,0.9,7,0.9191247875063162,0.9645755254842538,81.35397170475804,1.2736573684997115e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.445482907624323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.46334378162746,149.46334378162746,149.46334378162746,149.46334378162746,149.46334378162746,149.46334378162746,149.46334378162746,0.0,9.676832034034247,0.0,0.0,0.0,0.0,0.0,0.0,67.73782423823972
356,86.25823405385195,0.8687157594087069,2.4479913042719854,75.83681801816842,216.12344938715893,0.9,7,0.9334877825690571,0.9239079832615716,75.83681801816842,1.0462040028545996e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.918193034715884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.52794744304012,196.52794744304012,196.52794744304012,196.52794744304012,196.52794744304012,196.52794744304012,196.52794744304012,0.0,13.173709911495523,0.0,0.0,0.0,0.0,0.0,0.0,92.21596938046866
357,96.70290048329282,0.912324438863602,1.3588051666388814,71.16762538504392,224.67129407765782,0.9,7,1.0698221134707426,1.0531943142528684,71.16762538504392,1.348823905359177e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.947955766610786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.39655775979787,205.39655775979787,205.39655775979787,205.39655775979787,205.39655775979787,205.39655775979787,205.39655775979787,0.0,8.233001520496975,0.0,0.0,0.0,0.0,0.0,0.0,57.63101064347882
358,98.64456529801056,1.074263815099969,2.0110632368701884,62.547102414872306,167.54699597361508,0.9,7,0.9495886760756574,1.0548464305183929,62.547102414872306,2.7837353003761877e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.576929907685255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.7455008952965,135.7455008952965,135.7455008952965,135.7455008952965,135.7455008952965,135.7455008952965,135.7455008952965,0.0,7.722935780493939,0.0,0.0,0.0,0.0,0.0,0.0,54.060550463457574
359,95.66674453862548,1.2544217331819838,1.3480113246625738,56.534244745665376,182.49700471652008,0.9,7,1.004294093033806,0.9931905118164778,56.534244745665376,1.1350862554401598e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.688670859248628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.083541362231,166.083541362231,166.083541362231,166.083541362231,166.083541362231,166.083541362231,166.083541362231,0.0,7.657617308135253,0.0,0.0,0.0,0.0,0.0,0.0,53.60332115694677
360,124.04554403268862,0.8567848239090455,1.686675748081091,55.00551158912794,191.38553524768662,0.9,7,1.0268187783379816,0.9257839535285616,55.00551158912794,8.881827407799578e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.288825337905607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.04504314534407,191.04504314534407,191.04504314534407,191.04504314534407,191.04504314534407,191.04504314534407,191.04504314534407,0.0,7.865553005858851,0.0,0.0,0.0,0.0,0.0,0.0,55.05887104101196
361,92.95398854820338,0.7113127489080291,1.1038591594444513,54.64803998267165,174.41248225193618,0.9,7,1.0277029191415537,0.9697352299749828,54.64803998267165,5.286237061017837e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.40515206704832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.35447537024825,166.35447537024825,166.35447537024825,166.35447537024825,166.35447537024825,166.35447537024825,166.35447537024825,0.0,4.979904747517808,0.0,0.0,0.0,0.0,0.0,0.0,34.85933323262466
362,116.02571312018559,0.8577198693367019,1.8722048474339286,65.7446950861367,192.45393192994547,0.9,7,0.9366082752449453,1.036655075929818,65.7446950861367,8.787031086800239e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52311924380814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.49231310482276,156.49231310482276,156.49231310482276,156.49231310482276,156.49231310482276,156.49231310482276,156.49231310482276,0.0,8.015743342573453,0.0,0.0,0.0,0.0,0.0,0.0,56.11020339801418
363,81.86561243666121,0.9556743981274346,1.6811835486003008,65.611705979434,187.47952679732416,0.9,7,1.0180949692396166,0.9891791539559162,65.611705979434,1.5073576842318157e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.78880989029279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.66395771079644,173.66395771079644,173.66395771079644,173.66395771079644,173.66395771079644,173.66395771079644,173.66395771079644,0.0,7.620580387779312,0.0,0.0,0.0,0.0,0.0,0.0,53.344062714455184
364,104.64434001866832,1.2432044689573678,0.29771618836034,34.431259117787334,153.2654599643453,0.9,7,0.9760637469956205,0.9575072676322379,34.431259117787334,5.0637005041754994e-11,4.15072944592354e-15,0.0,0.0,0.0,0.0,0.0,0.0,91.51434955247043,31.604441383739605,0.0,0.0,0.0,0.0,0.0,0.0,140.61216846631532,281.22433693263065,281.22433693263065,281.22433693263065,281.22433693263065,281.22433693263065,281.22433693263065,0.0,1.5365040472226084,2.2841707167051193,0.0,0.0,0.0,0.0,0.0,14.847109658583275
365,89.55805639949476,0.9652335057069675,0.7070711512383314,72.79094403178027,193.04869573200057,0.9,7,0.984524717473388,1.0348526250141366,72.79094403178027,1.7283441025261921e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.855141807718375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.29415612141085,165.29415612141085,165.29415612141085,165.29415612141085,165.29415612141085,165.29415612141085,165.29415612141085,0.0,4.366491531348817,0.0,0.0,0.0,0.0,0.0,0.0,30.56544071944172
366,94.43926370396332,0.9394701755612648,0.8887684825076787,62.217386847469626,180.3544346782066,0.9,7,1.0180596744958437,1.0713010665956562,62.217386847469626,2.3644740400065e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.35920630674494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.25208142587437,154.25208142587437,154.25208142587437,154.25208142587437,154.25208142587437,154.25208142587437,154.25208142587437,0.0,4.128890752104262,0.0,0.0,0.0,0.0,0.0,0.0,28.90223526472983
367,104.81820303598472,0.9750790282987535,0.28895486252785113,70.06070161868178,197.25035570103302,0.9,7,0.9261456644251461,1.0546731838517254,70.06070161868178,5.3120900465387796e-11,2.0577980655878516e-20,0.0,0.0,0.0,0.0,0.0,0.0,96.58191057069098,75.0,0.0,0.0,0.0,0.0,0.0,0.0,155.89123539151385,311.7824707830277,311.7824707830277,311.7824707830277,311.7824707830277,311.7824707830277,311.7824707830277,0.0,1.6140831597798297,1.8171057178814587,0.0,0.0,0.0,0.0,0.0,11.811187166229482
368,97.85377440994654,0.8508920972336629,0.9524031025217825,55.72115727120648,185.379382831606,0.9,7,1.0851647367075299,0.9718767973421883,55.72115727120648,1.1519496332669845e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.08465198233916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.28950988483328,186.28950988483328,186.28950988483328,186.28950988483328,186.28950988483328,186.28950988483328,186.28950988483328,0.0,5.630692744910118,0.0,0.0,0.0,0.0,0.0,0.0,39.41484921437083
369,76.00454723427147,1.2518608857323972,2.069009676422627,63.42579870550631,190.6533687305786,0.9,7,1.07016225321933,1.063163427103916,63.42579870550631,1.2400200947663313e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36935279145652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.71759930485874,172.71759930485874,172.71759930485874,172.71759930485874,172.71759930485874,172.71759930485874,172.71759930485874,0.0,10.551278447306931,0.0,0.0,0.0,0.0,0.0,0.0,73.85894913114852
370,99.19585231276017,0.8417178256398998,2.1363289104624763,75.25004687075182,171.43112845629813,0.9,7,0.9094255214012995,0.9017756791427137,75.25004687075182,1.4503658459112156e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.860201459311003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.59685439298488,155.59685439298488,155.59685439298488,155.59685439298488,155.59685439298488,155.59685439298488,155.59685439298488,0.0,9.810521940226621,0.0,0.0,0.0,0.0,0.0,0.0,68.67365358158634
371,97.86242343948506,0.7074770541796818,1.055362555831418,52.910806786866836,173.34769884341938,0.9,7,1.0798223703927066,1.0771875739902845,52.910806786866836,2.404197634155289e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.65615206663397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.39453594552828,156.39453594552828,156.39453594552828,156.39453594552828,156.39453594552828,156.39453594552828,156.39453594552828,0.0,4.38618658719144,0.0,0.0,0.0,0.0,0.0,0.0,30.703306110340087
372,91.05906535280609,0.927002478378504,2.005053113748048,58.33295111431968,201.74932640831508,0.9,7,0.95190128410947,0.9234194630811006,58.33295111431968,1.0352168409301963e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.088172963214227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.17484902469093,187.17484902469093,187.17484902469093,187.17484902469093,187.17484902469093,187.17484902469093,187.17484902469093,0.0,10.347913490508242,0.0,0.0,0.0,0.0,0.0,0.0,72.43539443355769
373,109.77437542828058,1.1509407920080257,0.43902761434284393,63.67101636659761,163.26840359939877,0.9,7,0.9984242579032092,1.0319976638311066,63.67101636659761,1.0271821823199455e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.33697887654166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.1611951017985,142.1611951017985,142.1611951017985,142.1611951017985,142.1611951017985,142.1611951017985,142.1611951017985,0.0,1.965263096547433,0.0,0.0,0.0,0.0,0.0,0.0,13.75684167583203
374,95.41517814206014,0.9672649692216748,1.0402365617598248,48.63779703825077,207.70938094734845,0.9,7,0.9737306154271518,0.9536276754277563,48.63779703825077,1.1058352446327344e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41321009754261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.87919708728998,190.87919708728998,190.87919708728998,190.87919708728998,190.87919708728998,190.87919708728998,190.87919708728998,0.0,5.888932213528625,0.0,0.0,0.0,0.0,0.0,0.0,41.22252549470038
375,92.60771286265144,1.2836855149315243,1.222952739540658,61.983775636245284,172.71535344174526,0.9,7,0.9163936819323933,0.9613607255376199,61.983775636245284,4.3817234207363946e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.64292388487814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.17303122134646,148.17303122134646,148.17303122134646,148.17303122134646,148.17303122134646,148.17303122134646,148.17303122134646,0.0,5.5614403232013805,0.0,0.0,0.0,0.0,0.0,0.0,38.93008226240966
376,97.70063521655267,0.8841835766137044,0.783527786011209,43.31148855181533,204.90510208238527,0.9,7,1.022862280320968,0.9770403418879821,43.31148855181533,1.219243922387463e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.760185153025446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0633996180241,193.0633996180241,193.0633996180241,193.0633996180241,193.0633996180241,193.0633996180241,193.0633996180241,0.0,4.5150272134489144,0.0,0.0,0.0,0.0,0.0,0.0,31.605190494142395
